participant,repetition,start time,end time,hand coordination,hand delay,eye coordination,eye delay,overall coordination,overall delay
5,2,24,25,69.05363228075153,56.25999999999996,62.716359786489186,67.95999999999998,59.95491832551008,-67.72000000000001
5,2,25,26,69.61471845687419,64.63999999999997,60.6647467507492,112.63999999999999,61.62745368397166,69.56000000000002
5,2,26,27,67.7653622236779,110.77,59.70943151319017,38.18999999999996,58.29117508226107,98.99000000000001
5,2,27,28,68.06732753030509,75.91999999999997,63.26309241685989,70.96999999999997,60.286270721658376,-36.36999999999998
5,2,28,29,68.03501905564973,80.57999999999997,55.778773880828304,204.56999999999994,58.14118147595324,-78.69000000000001
5,2,29,30,24.488674484775,2101.0899999999997,25.216970214198085,2101.0899999999997,25.792862832828533,-2212.1899999999996
5,2,0,30,92.62730160680765,67.95999999999998,90.71034726432086,97.51999999999998,91.04317747456244,10.41
5,3,0,1,48.184052585543974,321.61999999999995,58.391622842866056,129.14999999999998,47.27787816821442,237.56
5,3,1,2,68.04814708675525,47.50999999999997,63.545504982839276,70.80999999999997,66.0452424647771,4.5600000000000005
5,3,2,3,67.41173832853062,20.399999999999963,63.56793561836829,130.71999999999997,55.712273559134296,-141.71
5,3,3,4,67.70805392423908,14.09999999999996,63.50887876836715,11.58999999999996,59.49764763626016,91.00999999999999
5,3,4,5,69.16012251857963,63.91999999999997,64.68509197568959,29.55999999999997,59.54662105677882,20.790000000000003
5,3,5,6,66.92518827393621,10.03999999999996,63.54307031855514,71.13999999999999,58.762371027677574,-72.25
5,3,6,7,67.92361559862357,47.23999999999997,58.765264448872415,122.52,57.93347557364048,-63.02
5,3,7,8,69.47899603889842,67.37999999999997,63.97869505331673,97.30999999999996,58.49669462607001,21.470000000000006
5,3,8,9,51.62253212425934,283.40999999999997,53.874180452852,208.38999999999996,63.867779889772905,8.340000000000002
5,3,9,10,67.32622526246615,11.95999999999996,62.96689469925535,38.44999999999996,64.44181008137835,-21.050000000000008
5,3,10,11,69.1216686744538,87.52999999999997,58.30550013745619,79.50999999999996,60.860379537795964,13.89
5,3,11,12,68.94210879358434,93.39999999999996,63.5185586851466,70.67999999999998,60.80402011840276,13.97
5,3,12,13,68.41623444971823,39.749999999999964,63.737411474526,120.85999999999999,58.33402456896495,-79.18
5,3,13,14,66.92403776677799,10.019999999999959,57.52111726413926,10.019999999999959,66.28486987613884,3.87
5,3,14,15,67.65977167309963,44.63999999999997,63.84768575890264,87.59999999999998,61.92900711545484,-71.21000000000001
5,3,15,16,68.17369592476943,111.13,59.49014382910464,178.81999999999994,63.20641848846397,-54.13000000000001
5,3,16,17,66.92403776677799,10.019999999999959,57.52111726413926,10.019999999999959,61.41001932674205,-80.66000000000001
5,3,17,18,67.26246078415838,11.07999999999996,57.536250192762104,10.23999999999996,63.70199045577593,62.52
5,3,18,19,68.159963923694,51.389999999999965,63.16651656866694,48.46999999999996,65.34003572700506,-12.5
5,3,19,20,69.5795639220634,77.54999999999997,62.768909370748716,36.72999999999997,62.426850934123415,11.98
5,3,20,21,66.51445193995998,136.91,63.84945843503321,87.53999999999998,63.883345911380054,54.05
5,3,21,22,69.42368473137006,70.00999999999998,63.96638459039219,95.92999999999998,62.16639708912037,-5.240000000000001
5,3,22,23,69.47635601238117,66.30999999999996,63.66917288400119,119.07999999999998,61.630436619626664,-9.12999999999998
5,3,23,24,68.75239399169224,56.93999999999996,62.94429354321429,37.519999999999975,58.545920198267446,21.680000000000003
5,3,24,25,68.25897943913644,111.93999999999998,63.75922841508862,54.18999999999996,63.12589200769019,69.9
5,3,25,26,70.06917276963506,72.63999999999999,63.95105504174094,96.32999999999997,62.15899678294613,-4.640000000000001
5,3,26,27,69.47351738538869,65.16999999999997,63.07709720123583,44.78999999999997,63.768679499088776,-45.850000000000016
5,3,27,28,67.32912293049128,12.00999999999996,63.664443242096894,30.569999999999965,58.994518568255714,25.010000000000005
5,3,28,29,66.95195169390487,10.44999999999996,62.93965999898868,37.46999999999997,53.511963282945885,-171.86
5,3,29,30,69.70189503608748,74.40999999999997,63.74519484980038,87.05999999999999,64.37539094727856,-20.35000000000001
5,3,0,30,92.77046652719513,71.89999999999996,90.94283218529773,30.16999999999997,91.58893214760577,-3.360000000000001
5,4,0,1,42.98606294494513,401.29999999999995,58.66308038296201,104.32999999999998,42.736662486162544,321.03000000000003
5,4,1,2,60.09282986698948,10.019999999999959,64.40825419745077,12.479999999999961,61.85226061828071,-20.630000000000003
5,4,2,3,62.18181893357624,97.76999999999997,58.66605222308965,104.22,62.61920672706162,-62.6
5,4,3,4,60.264713543197644,13.32999999999996,66.58769308094166,43.13999999999997,62.75483030817036,48.55
5,4,4,5,61.06487104121785,29.479999999999972,64.3128214625092,10.019999999999959,59.6830612834129,110.69
5,4,5,6,62.163378449635054,109.49,66.84507598199762,46.03999999999997,63.450955403081636,61.85
5,4,6,7,61.76527398941811,69.45999999999998,66.75562792722188,79.24999999999997,62.98502816765584,-4.51
5,4,7,8,60.967351118034394,133.36999999999995,58.67043181913885,103.98999999999998,62.37192234852973,45.84
5,4,8,9,61.203288881725236,37.32999999999997,66.81802598445621,80.06999999999998,61.85046398517012,-20.650000000000006
5,4,9,10,45.75005926480231,349.3399999999999,61.80635608184025,154.81999999999996,61.11759158333706,90.44999999999999
5,4,10,11,62.46619455974531,89.51999999999997,65.85226597229295,37.32999999999998,62.39201843010412,45.65000000000001
5,4,11,12,60.09282986698948,10.019999999999959,64.62635739051721,21.23999999999996,62.37633671708925,-12.510000000000003
