participant,repetition,start time,end time,hand coordination,hand delay,eye coordination,eye delay,overall coordination,overall delay
2,2,19,20,80.34627197426417,33.349999999999994,81.45657424462416,15.750000000000004,81.6179646249354,7.3699999999999815
2,2,20,21,77.66521090713823,-45.65000000000002,79.21836794704421,-62.63,80.80161880305164,-4.2
2,2,21,22,80.23504691269275,13.170000000000003,79.62230023163845,-54.33,81.60351130453489,54.129999999999995
2,2,22,23,76.59821315365998,-62.199999999999996,80.94582637072195,-20.76000000000001,78.58110065900027,-54.23
2,2,23,24,79.83744059192037,-0.0,81.16629389992713,-10.650000000000004,81.60195334118808,8.340000000000002
2,2,24,25,79.71492251033484,96.3,81.33566591479057,21.080000000000005,80.95638287917026,79.15
2,2,25,26,65.89215050892685,319.19000000000005,77.78908397737754,112.41000000000001,74.0142371285467,188.76
2,2,26,27,72.34817435321413,221.91000000000005,80.83383855719084,37.42,74.74824282247813,179.07999999999998
2,2,27,28,80.55936724986579,60.839999999999996,80.83133945475073,37.550000000000004,81.844539527651,20.930000000000003
2,2,28,29,80.4401336218742,29.920000000000005,81.34799421454815,12.660000000000002,81.80343321528802,12.640000000000002
2,2,29,30,80.36914918511803,36.37999999999999,80.29142760327579,61.43000000000001,79.52794658224197,-36.38
2,2,0,10,92.82844344023428,36.080000000000005,93.19518508827109,4.33,93.44428867337248,20.620000000000005
2,2,10,20,92.85154110021435,28.630000000000003,93.18202836960337,-6.590000000000002,93.3613374041713,6.590000000000002
2,2,20,30,92.82287354127435,76.21,93.2325444052862,21.440000000000005,93.31586300109804,61.750000000000014
2,2,0,30,95.80353980976784,51.59000000000001,96.0083145668028,18.150000000000002,96.11194421951215,37.25000000000001
2,3,0,1,77.34582666382587,122.15,67.74837210088948,62.61,69.91172631750007,87.33
2,3,1,2,76.83513967960687,-63.06,70.1140297568227,-104.15,67.19116738195211,4.2299999999999995
2,3,2,3,79.99364241613502,13.980000000000002,68.41361604839629,-37.730000000000004,68.664785789693,46.06000000000002
2,3,3,4,79.29157880802255,80.38,67.83641101863789,4.1000000000000005,68.80753249738615,54.01999999999999
2,3,4,5,78.72775864317978,-26.88000000000001,68.07247688495856,-27.2,67.93697288831589,27.25
2,3,5,6,76.29689559516018,-72.55,68.00727908410906,20.650000000000006,66.45843497860966,-95.68
2,3,6,7,79.56013971477489,-3.100000000000001,69.05172817332922,-78.99000000000001,68.66048642087183,45.84000000000001
2,3,7,8,80.11795797665779,29.380000000000006,67.5002913195922,-12.42,68.66336569231792,45.97
2,3,8,9,80.12100970141172,35.06000000000001,67.99780731111989,20.040000000000003,67.15794974695895,6.42
2,3,9,10,78.20123623046781,-38.230000000000004,68.18206555154164,-29.230000000000004,67.19214961773599,4.04
2,3,10,11,79.62457466999018,69.47,66.24573602586298,104.31,67.42106317196452,-29.310000000000006
2,3,11,12,75.66737819131662,148.57,45.2148090363532,673.28,32.319829286921184,1233.68
2,3,12,13,69.6988084710881,235.19,68.06577025801745,120.67000000000002,70.86464510805328,120.85
2,3,13,14,67.9018193489538,261.35,66.37984031991292,145.74000000000004,70.67129668827548,129.13
2,3,14,15,77.33332512683877,122.55000000000001,67.66146905639592,-4.2,69.92614308483837,87.82
2,3,15,16,80.12605253901316,30.940000000000005,68.18041274487372,-29.180000000000003,71.07881645260153,62.33000000000001
2,3,16,17,69.49593412557898,-171.52,67.69102832223727,-168.70000000000002,67.25073933436751,-4.330000000000001
2,3,17,18,74.57129328001892,-98.74000000000001,55.58991951849573,400.11,53.73714107512569,-400.11
2,3,18,19,76.33908818872175,-71.35,70.34225395431667,-62.55,67.25060609557109,-20.64
2,3,19,20,74.26953242257021,-103.24000000000001,70.03465825699125,-129.21,67.62261815207188,20.870000000000008
2,3,20,21,78.72232936045427,94.97999999999999,68.52030301911411,70.91,67.19124430087888,4.29
